read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r38_hap2_chr1_hap2:66018-70662	2	66018	4644	4640	19	11	15	chr1_hap2
r39_hap2_chr1_hap2:12788-16593	2	12788	3805	3806	17	8	7	chr1_hap2
r40_hap1_chr1_hap1:43809-47333	1	43809	3524	3525	9	10	9	chr1_hap1
r41_hap1_chr1_hap1:66433-71010	1	66433	4577	4573	19	7	11	chr1_hap1
r42_hap1_chr1_hap1:50018-55527	1	50018	5509	5518	24	20	11	chr1_hap1
r43_hap1_chr1_hap1:66679-68788	1	66679	2109	2109	8	5	5	chr1_hap1
r44_hap2_chr1_hap2:72896-77918	2	72896	5022	5022	14	11	11	chr1_hap2
r45_hap2_chr1_hap2:58944-61362	2	58944	2418	2416	12	6	8	chr1_hap2
r46_hap2_chr1_hap2:46239-50927	2	46239	4688	4690	17	15	13	chr1_hap2
r47_hap2_chr1_hap2:1417-6214	2	1417	4797	4793	14	15	19	chr1_hap2
r48_hap1_chr1_hap1:21288-23988	1	21288	2700	2698	11	10	12	chr1_hap1
r49_hap1_chr1_hap1:59404-64711	1	59404	5307	5305	20	8	10	chr1_hap1
r50_hap1_chr1_hap1:28628-34527	1	28628	5899	5905	21	18	12	chr1_hap1
r51_hap2_chr1_hap2:65760-71714	2	65760	5954	5954	16	22	22	chr1_hap2
r52_hap2_chr1_hap2:41155-43249	2	41155	2094	2092	8	6	8	chr1_hap2
r53_hap2_chr1_hap2:45950-49474	2	45950	3524	3522	15	6	8	chr1_hap2
r54_hap2_chr1_hap2:10923-12990	2	10923	2067	2062	5	2	7	chr1_hap2
r55_hap1_chr1_hap1:53572-59126	1	53572	5554	5548	24	14	20	chr1_hap1
r56_hap1_chr1_hap1:54846-57942	1	54846	3096	3097	6	8	7	chr1_hap1
r57_hap1_chr1_hap1:45886-50350	1	45886	4464	4471	22	17	10	chr1_hap1
r58_hap2_chr1_hap2:35151-37334	2	35151	2183	2175	7	4	12	chr1_hap2
r59_hap1_chr1_hap1:73735-76671	1	73735	2936	2936	14	7	7	chr1_hap1
r60_hap2_chr1_hap2:49839-52505	2	49839	2666	2664	7	4	6	chr1_hap2
r61_hap1_chr1_hap1:54727-57216	1	54727	2489	2494	10	11	6	chr1_hap1
r62_hap1_chr1_hap1:51037-55895	1	51037	4858	4863	20	20	15	chr1_hap1
r63_hap1_chr1_hap1:74529-77001	1	74529	2472	2474	16	7	5	chr1_hap1
r64_hap2_chr1_hap2:26788-29552	2	26788	2764	2764	19	9	9	chr1_hap2
r65_hap1_chr1_hap1:63125-66225	1	63125	3100	3095	13	2	7	chr1_hap1
r66_hap1_chr1_hap1:38048-41742	1	38048	3694	3695	18	11	10	chr1_hap1
r67_hap1_chr1_hap1:26033-28903	1	26033	2870	2876	13	11	5	chr1_hap1
r68_hap2_chr1_hap2:51991-54926	2	51991	2935	2934	13	8	9	chr1_hap2
r69_hap2_chr1_hap2:16912-19095	2	16912	2183	2189	13	11	5	chr1_hap2
r70_hap1_chr1_hap1:21163-26934	1	21163	5771	5767	19	15	19	chr1_hap1
r71_hap2_chr1_hap2:62069-65868	2	62069	3799	3799	11	14	14	chr1_hap2
r72_hap2_chr1_hap2:10514-14631	2	10514	4117	4126	12	16	7	chr1_hap2
r73_hap1_chr1_hap1:66142-68494	1	66142	2352	2350	12	7	9	chr1_hap1
r74_hap1_chr1_hap1:71207-74211	1	71207	3004	3007	12	14	11	chr1_hap1
