read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r38_hap2_chr1_hap2:66018-70662	2	66018	4644	4640	19	11	15	chr1_hap2
r39_hap2_chr1_hap2:12788-16593	2	12788	3805	3806	17	8	7	chr1_hap2
r40_hap1_chr1_hap1:43809-47333	1	43809	3524	3525	9	10	9	chr1_hap1
r41_hap1_chr1_hap1:66433-71010	1	66433	4577	4573	19	7	11	chr1_hap1
r42_hap1_chr1_hap1:50018-55527	1	50018	5509	5518	24	20	11	chr1_hap1
r43_hap1_chr1_hap1:66679-68788	1	66679	2109	2109	8	5	5	chr1_hap1
r44_hap2_chr1_hap2:72896-77918	2	72896	5022	5022	14	11	11	chr1_hap2
r45_hap2_chr1_hap2:58944-61362	2	58944	2418	2416	12	6	8	chr1_hap2
r46_hap2_chr1_hap2:46239-50927	2	46239	4688	4690	17	15	13	chr1_hap2
r47_hap2_chr1_hap2:1417-6214	2	1417	4797	4793	14	15	19	chr1_hap2
r48_hap1_chr1_hap1:21288-23988	1	21288	2700	2698	11	10	12	chr1_hap1
r49_hap1_chr1_hap1:59404-64711	1	59404	5307	5305	20	8	10	chr1_hap1
r50_hap1_chr1_hap1:28628-34527	1	28628	5899	5905	21	18	12	chr1_hap1
r51_hap2_chr1_hap2:65760-71714	2	65760	5954	5954	16	22	22	chr1_hap2
r52_hap2_chr1_hap2:41155-43249	2	41155	2094	2092	8	6	8	chr1_hap2
r53_hap2_chr1_hap2:45950-49474	2	45950	3524	3522	15	6	8	chr1_hap2
r54_hap2_chr1_hap2:10923-12990	2	10923	2067	2062	5	2	7	chr1_hap2
r55_hap1_chr1_hap1:53572-59126	1	53572	5554	5548	24	14	20	chr1_hap1
r56_hap1_chr1_hap1:54846-57942	1	54846	3096	3097	6	8	7	chr1_hap1
r57_hap1_chr1_hap1:45886-50350	1	45886	4464	4471	22	17	10	chr1_hap1
r58_hap2_chr1_hap2:35151-37334	2	35151	2183	2175	7	4	12	chr1_hap2
r59_hap1_chr1_hap1:73735-76671	1	73735	2936	2936	14	7	7	chr1_hap1
r60_hap2_chr1_hap2:49839-52505	2	49839	2666	2664	7	4	6	chr1_hap2
r61_hap1_chr1_hap1:54727-57216	1	54727	2489	2494	10	11	6	chr1_hap1
r62_hap1_chr1_hap1:51037-55895	1	51037	4858	4863	20	20	15	chr1_hap1
r63_hap1_chr1_hap1:74529-77001	1	74529	2472	2474	16	7	5	chr1_hap1
r64_hap2_chr1_hap2:26788-29552	2	26788	2764	2764	19	9	9	chr1_hap2
r65_hap1_chr1_hap1:63125-66225	1	63125	3100	3095	13	2	7	chr1_hap1
r66_hap1_chr1_hap1:38048-41742	1	38048	3694	3695	18	11	10	chr1_hap1
r67_hap1_chr1_hap1:26033-28903	1	26033	2870	2876	13	11	5	chr1_hap1
r68_hap2_chr1_hap2:51991-54926	2	51991	2935	2934	13	8	9	chr1_hap2
r69_hap2_chr1_hap2:16912-19095	2	16912	2183	2189	13	11	5	chr1_hap2
r70_hap1_chr1_hap1:21163-26934	1	21163	5771	5767	19	15	19	chr1_hap1
r71_hap2_chr1_hap2:62069-65868	2	62069	3799	3799	11	14	14	chr1_hap2
r72_hap2_chr1_hap2:10514-14631	2	10514	4117	4126	12	16	7	chr1_hap2
r73_hap1_chr1_hap1:66142-68494	1	66142	2352	2350	12	7	9	chr1_hap1
r74_hap1_chr1_hap1:71207-74211	1	71207	3004	3007	12	14	11	chr1_hap1
r75_hap1_chr1_hap1:31633-36063	1	31633	4430	4429	19	10	11	chr1_hap1
r76_hap2_chr1_hap2:76149-79439	2	76149	3290	3296	18	15	9	chr1_hap2
r77_hap2_chr1_hap2:8016-12399	2	8016	4383	4376	19	11	18	chr1_hap2
r78_hap2_chr1_hap2:14928-19780	2	14928	4852	4858	21	15	9	chr1_hap2
r79_hap2_chr1_hap2:47300-49450	2	47300	2150	2156	10	10	4	chr1_hap2
r80_hap1_chr1_hap1:14826-20089	1	14826	5263	5259	27	10	14	chr1_hap1
r81_hap1_chr1_hap1:39603-42193	1	39603	2590	2582	10	5	13	chr1_hap1
r82_hap1_chr1_hap1:55981-58112	1	55981	2131	2130	5	8	9	chr1_hap1
r83_hap1_chr1_hap1:48591-51364	1	48591	2773	2783	8	13	3	chr1_hap1
r84_hap2_chr1_hap2:50931-54766	2	50931	3835	3832	16	12	15	chr1_hap2
r85_hap1_chr1_hap1:15119-19324	1	15119	4205	4203	19	10	12	chr1_hap1
r86_hap1_chr1_hap1:70459-72515	1	70459	2056	2057	9	6	5	chr1_hap1
r87_hap2_chr1_hap2:21210-24220	2	21210	3010	3013	12	8	5	chr1_hap2
r88_hap1_chr1_hap1:45439-47733	1	45439	2294	2295	11	7	6	chr1_hap1
r89_hap2_chr1_hap2:64049-66482	2	64049	2433	2434	10	10	9	chr1_hap2
r90_hap2_chr1_hap2:55509-58559	2	55509	3050	3051	13	6	5	chr1_hap2
r91_hap2_chr1_hap2:37830-43829	2	37830	5999	5992	24	13	20	chr1_hap2
r92_hap2_chr1_hap2:49208-52072	2	49208	2864	2872	11	14	6	chr1_hap2
r93_hap1_chr1_hap1:73829-78117	1	73829	4288	4288	19	17	17	chr1_hap1
r94_hap2_chr1_hap2:60570-65422	2	60570	4852	4856	17	23	19	chr1_hap2
r95_hap2_chr1_hap2:62844-65046	2	62844	2202	2199	10	4	7	chr1_hap2
r96_hap2_chr1_hap2:34794-40604	2	34794	5810	5809	21	17	18	chr1_hap2
r97_hap1_chr1_hap1:23998-28891	1	23998	4893	4887	16	8	14	chr1_hap1
r98_hap2_chr1_hap2:34593-40173	2	34593	5580	5585	33	17	12	chr1_hap2
r99_hap2_chr1_hap2:14963-17484	2	14963	2521	2514	16	4	11	chr1_hap2
r100_hap2_chr1_hap2:28158-30590	2	28158	2432	2430	8	9	11	chr1_hap2
r101_hap1_chr1_hap1:7234-9877	1	7234	2643	2650	6	13	6	chr1_hap1
r102_hap1_chr1_hap1:14746-20142	1	14746	5396	5396	28	14	14	chr1_hap1
r103_hap1_chr1_hap1:8614-12734	1	8614	4120	4119	16	13	14	chr1_hap1
r104_hap2_chr1_hap2:46609-50166	2	46609	3557	3558	11	12	11	chr1_hap2
r105_hap2_chr1_hap2:3347-9305	2	3347	5958	5956	24	15	17	chr1_hap2
r106_hap2_chr1_hap2:21558-24403	2	21558	2845	2845	13	8	8	chr1_hap2
r107_hap1_chr1_hap1:34982-38413	1	34982	3431	3423	13	10	18	chr1_hap1
r108_hap1_chr1_hap1:57878-60992	1	57878	3114	3111	12	8	11	chr1_hap1
r109_hap2_chr1_hap2:25986-29984	2	25986	3998	4004	15	20	14	chr1_hap2
r110_hap2_chr1_hap2:63037-67412	2	63037	4375	4374	22	12	13	chr1_hap2
r111_hap2_chr1_hap2:49851-51864	2	49851	2013	2012	5	6	7	chr1_hap2
r112_hap2_chr1_hap2:49041-51509	2	49041	2468	2468	12	8	8	chr1_hap2
r113_hap1_chr1_hap1:35208-39089	1	35208	3881	3887	23	13	7	chr1_hap1
r114_hap2_chr1_hap2:59863-64275	2	59863	4412	4427	26	25	10	chr1_hap2
r115_hap2_chr1_hap2:31858-34349	2	31858	2491	2492	13	10	9	chr1_hap2
r116_hap2_chr1_hap2:47114-50717	2	47114	3603	3598	16	10	15	chr1_hap2
r117_hap2_chr1_hap2:13316-15747	2	13316	2431	2432	8	7	6	chr1_hap2
r118_hap1_chr1_hap1:64116-69677	1	64116	5561	5553	26	17	25	chr1_hap1
r119_hap1_chr1_hap1:9903-15149	1	9903	5246	5250	18	14	10	chr1_hap1
r120_hap1_chr1_hap1:31126-34051	1	31126	2925	2917	6	6	14	chr1_hap1
r121_hap2_chr1_hap2:16381-20930	2	16381	4549	4552	18	16	13	chr1_hap2
r122_hap1_chr1_hap1:14361-16381	1	14361	2020	2023	5	6	3	chr1_hap1
r123_hap2_chr1_hap2:20016-24988	2	20016	4972	4973	16	16	15	chr1_hap2
r124_hap2_chr1_hap2:56909-60101	2	56909	3192	3193	14	10	9	chr1_hap2
r125_hap2_chr1_hap2:11898-16583	2	11898	4685	4684	25	16	17	chr1_hap2
r126_hap2_chr1_hap2:48920-51267	2	48920	2347	2338	6	3	12	chr1_hap2
r127_hap1_chr1_hap1:66834-69199	1	66834	2365	2371	14	11	5	chr1_hap1
r128_hap2_chr1_hap2:23251-26725	2	23251	3474	3470	15	11	15	chr1_hap2
r129_hap1_chr1_hap1:35972-40339	1	35972	4367	4365	23	12	14	chr1_hap1
r130_hap1_chr1_hap1:63499-67135	1	63499	3636	3638	15	11	9	chr1_hap1
r131_hap2_chr1_hap2:28446-32994	2	28446	4548	4555	20	18	11	chr1_hap2
r132_hap1_chr1_hap1:19049-21064	1	19049	2015	2025	4	14	4	chr1_hap1
r133_hap2_chr1_hap2:65943-71361	2	65943	5418	5415	28	15	18	chr1_hap2
r134_hap2_chr1_hap2:70050-74026	2	70050	3976	3978	11	10	8	chr1_hap2
r135_hap2_chr1_hap2:27618-31765	2	27618	4147	4154	13	13	6	chr1_hap2
r136_hap2_chr1_hap2:17777-23692	2	17777	5915	5916	20	16	15	chr1_hap2
r137_hap2_chr1_hap2:68704-74483	2	68704	5779	5774	31	15	20	chr1_hap2
r138_hap2_chr1_hap2:50581-53959	2	50581	3378	3383	9	11	6	chr1_hap2
r139_hap2_chr1_hap2:55121-59564	2	55121	4443	4446	27	14	11	chr1_hap2
r140_hap2_chr1_hap2:20216-25984	2	20216	5768	5765	18	13	16	chr1_hap2
r141_hap2_chr1_hap2:31114-34559	2	31114	3445	3439	17	5	11	chr1_hap2
r142_hap1_chr1_hap1:41693-44731	1	41693	3038	3032	10	7	13	chr1_hap1
r143_hap1_chr1_hap1:15909-19401	1	15909	3492	3494	16	9	7	chr1_hap1
r144_hap2_chr1_hap2:60372-62436	2	60372	2064	2069	8	9	4	chr1_hap2
r145_hap1_chr1_hap1:45385-48267	1	45385	2882	2880	8	9	11	chr1_hap1
r146_hap2_chr1_hap2:69930-75599	2	69930	5669	5670	21	17	16	chr1_hap2
r147_hap1_chr1_hap1:14636-19200	1	14636	4564	4561	23	14	17	chr1_hap1
r148_hap2_chr1_hap2:21695-24387	2	21695	2692	2688	11	6	10	chr1_hap2
r149_hap2_chr1_hap2:21046-24300	2	21046	3254	3249	11	8	13	chr1_hap2
r150_hap2_chr1_hap2:28215-31749	2	28215	3534	3526	14	5	13	chr1_hap2
r151_hap1_chr1_hap1:30746-34171	1	30746	3425	3421	14	7	11	chr1_hap1
r152_hap2_chr1_hap2:18340-23183	2	18340	4843	4845	22	18	16	chr1_hap2
r153_hap1_chr1_hap1:58354-60945	1	58354	2591	2602	15	17	6	chr1_hap1
r154_hap1_chr1_hap1:29488-35442	1	29488	5954	5960	20	23	17	chr1_hap1
r155_hap2_chr1_hap2:59917-62889	2	59917	2972	2969	13	4	7	chr1_hap2
r156_hap1_chr1_hap1:11350-13555	1	11350	2205	2202	12	5	8	chr1_hap1
r157_hap1_chr1_hap1:2905-5034	1	2905	2129	2129	9	2	2	chr1_hap1
r158_hap2_chr1_hap2:52257-58064	2	52257	5807	5803	24	10	14	chr1_hap2
r159_hap1_chr1_hap1:67412-72740	1	67412	5328	5330	25	15	13	chr1_hap1
r160_hap2_chr1_hap2:48246-53679	2	48246	5433	5432	17	14	15	chr1_hap2
r161_hap1_chr1_hap1:55901-59186	1	55901	3285	3289	17	12	8	chr1_hap1
r162_hap2_chr1_hap2:38302-40595	2	38302	2293	2298	9	10	5	chr1_hap2
r163_hap2_chr1_hap2:43414-48645	2	43414	5231	5224	24	13	20	chr1_hap2
r164_hap2_chr1_hap2:50184-54372	2	50184	4188	4181	22	8	15	chr1_hap2
r165_hap1_chr1_hap1:73552-76669	1	73552	3117	3114	13	4	7	chr1_hap1
r166_hap2_chr1_hap2:40299-43438	2	40299	3139	3140	15	9	8	chr1_hap2
r167_hap2_chr1_hap2:20026-25612	2	20026	5586	5590	26	17	13	chr1_hap2
r168_hap1_chr1_hap1:24160-29252	1	24160	5092	5105	16	20	7	chr1_hap1
r169_hap2_chr1_hap2:25553-30719	2	25553	5166	5163	29	18	21	chr1_hap2
r170_hap1_chr1_hap1:62731-67903	1	62731	5172	5185	16	25	12	chr1_hap1
r171_hap2_chr1_hap2:28498-31663	2	28498	3165	3169	11	9	5	chr1_hap2
r172_hap1_chr1_hap1:73311-75874	1	73311	2563	2565	12	6	4	chr1_hap1
r173_hap1_chr1_hap1:74487-77449	1	74487	2962	2958	15	6	10	chr1_hap1
r174_hap2_chr1_hap2:66372-70585	2	66372	4213	4206	17	9	16	chr1_hap2
r175_hap1_chr1_hap1:19619-22432	1	19619	2813	2806	25	8	15	chr1_hap1
r176_hap2_chr1_hap2:9021-12660	2	9021	3639	3640	13	14	13	chr1_hap2
r177_hap1_chr1_hap1:47582-51709	1	47582	4127	4123	24	10	14	chr1_hap1
r178_hap1_chr1_hap1:6955-11740	1	6955	4785	4792	27	23	16	chr1_hap1
r179_hap2_chr1_hap2:47282-51951	2	47282	4669	4668	8	15	16	chr1_hap2
r180_hap1_chr1_hap1:30523-34462	1	30523	3939	3942	25	16	13	chr1_hap1
r181_hap1_chr1_hap1:47277-50931	1	47277	3654	3661	15	14	7	chr1_hap1
r182_hap2_chr1_hap2:45137-50548	2	45137	5411	5411	28	11	11	chr1_hap2
r183_hap2_chr1_hap2:17881-23289	2	17881	5408	5408	18	10	10	chr1_hap2
r184_hap2_chr1_hap2:65410-70091	2	65410	4681	4685	18	15	11	chr1_hap2
r185_hap2_chr1_hap2:406-6223	2	406	5817	5816	25	19	20	chr1_hap2
r186_hap1_chr1_hap1:61174-64630	1	61174	3456	3457	11	7	6	chr1_hap1
r187_hap2_chr1_hap2:67060-72847	2	67060	5787	5792	26	19	14	chr1_hap2
r188_hap1_chr1_hap1:50595-55745	1	50595	5150	5154	19	19	15	chr1_hap1
r189_hap1_chr1_hap1:21397-23859	1	21397	2462	2461	6	7	8	chr1_hap1
r190_hap2_chr1_hap2:4906-10032	2	4906	5126	5118	16	12	20	chr1_hap2
r191_hap1_chr1_hap1:35354-39596	1	35354	4242	4241	20	9	10	chr1_hap1
r192_hap2_chr1_hap2:6392-12347	2	6392	5955	5959	25	17	13	chr1_hap2
r193_hap1_chr1_hap1:17873-21604	1	17873	3731	3734	13	10	7	chr1_hap1
r194_hap2_chr1_hap2:46861-49669	2	46861	2808	2804	19	10	14	chr1_hap2
r195_hap1_chr1_hap1:52937-57847	1	52937	4910	4919	20	19	10	chr1_hap1
r196_hap2_chr1_hap2:6837-9397	2	6837	2560	2558	7	7	9	chr1_hap2
r197_hap1_chr1_hap1:12353-16377	1	12353	4024	4027	18	20	17	chr1_hap1
r198_hap1_chr1_hap1:54990-58484	1	54990	3494	3484	11	5	15	chr1_hap1
r199_hap1_chr1_hap1:11189-13498	1	11189	2309	2307	13	6	8	chr1_hap1
r200_hap1_chr1_hap1:44272-49235	1	44272	4963	4959	21	19	23	chr1_hap1
r201_hap2_chr1_hap2:24619-26924	2	24619	2305	2306	7	8	7	chr1_hap2
r202_hap2_chr1_hap2:16434-18631	2	16434	2197	2201	10	9	5	chr1_hap2
r203_hap2_chr1_hap2:36626-41319	2	36626	4693	4690	24	16	19	chr1_hap2
r204_hap1_chr1_hap1:72273-74664	1	72273	2391	2389	10	8	10	chr1_hap1
r205_hap1_chr1_hap1:62144-64277	1	62144	2133	2140	10	8	1	chr1_hap1
r206_hap1_chr1_hap1:74172-78734	1	74172	4562	4565	19	13	10	chr1_hap1
r207_hap2_chr1_hap2:18631-21246	2	18631	2615	2622	11	15	8	chr1_hap2
r208_hap1_chr1_hap1:20473-25494	1	20473	5021	5018	19	9	12	chr1_hap1
r209_hap1_chr1_hap1:1357-5047	1	1357	3690	3690	10	12	12	chr1_hap1
r210_hap1_chr1_hap1:32763-38029	1	32763	5266	5267	16	18	17	chr1_hap1
r211_hap1_chr1_hap1:7594-10068	1	7594	2474	2476	6	9	7	chr1_hap1
r212_hap2_chr1_hap2:74245-76936	2	74245	2691	2697	15	8	2	chr1_hap2
r213_hap1_chr1_hap1:30718-34172	1	30718	3454	3448	13	9	15	chr1_hap1
r214_hap2_chr1_hap2:21814-26027	2	21814	4213	4215	15	12	10	chr1_hap2
r215_hap1_chr1_hap1:68694-74111	1	68694	5417	5423	22	16	10	chr1_hap1
r216_hap2_chr1_hap2:26264-30142	2	26264	3878	3883	10	13	8	chr1_hap2
r217_hap2_chr1_hap2:50441-55346	2	50441	4905	4904	24	12	13	chr1_hap2
r218_hap2_chr1_hap2:55473-58090	2	55473	2617	2613	5	5	9	chr1_hap2
r219_hap1_chr1_hap1:41478-47035	1	41478	5557	5559	26	15	13	chr1_hap1
r220_hap1_chr1_hap1:12674-17858	1	12674	5184	5186	15	17	15	chr1_hap1
r221_hap1_chr1_hap1:7247-11402	1	7247	4155	4149	15	11	17	chr1_hap1
r222_hap2_chr1_hap2:24551-29122	2	24551	4571	4568	27	10	13	chr1_hap2
r223_hap1_chr1_hap1:23583-26201	1	23583	2618	2623	11	6	1	chr1_hap1
r224_hap1_chr1_hap1:14218-19791	1	14218	5573	5572	18	10	11	chr1_hap1
r225_hap1_chr1_hap1:13139-15406	1	13139	2267	2267	8	5	5	chr1_hap1
r226_hap2_chr1_hap2:62713-66285	2	62713	3572	3565	12	9	16	chr1_hap2
r227_hap2_chr1_hap2:40257-43900	2	40257	3643	3645	16	11	9	chr1_hap2
r228_hap1_chr1_hap1:24241-27193	1	24241	2952	2949	12	7	10	chr1_hap1
r229_hap1_chr1_hap1:56049-59441	1	56049	3392	3392	15	11	11	chr1_hap1
r230_hap2_chr1_hap2:67729-71424	2	67729	3695	3689	15	7	13	chr1_hap2
r231_hap2_chr1_hap2:31879-36972	2	31879	5093	5096	20	17	14	chr1_hap2
r232_hap2_chr1_hap2:59442-62559	2	59442	3117	3124	13	12	5	chr1_hap2
r233_hap2_chr1_hap2:4811-8002	2	4811	3191	3187	12	5	9	chr1_hap2
r234_hap1_chr1_hap1:40376-44574	1	40376	4198	4195	24	11	14	chr1_hap1
r235_hap1_chr1_hap1:58488-60616	1	58488	2128	2130	6	8	6	chr1_hap1
r236_hap2_chr1_hap2:11886-16904	2	11886	5018	5016	21	15	17	chr1_hap2
r237_hap1_chr1_hap1:52767-57048	1	52767	4281	4294	19	17	4	chr1_hap1
r238_hap1_chr1_hap1:41136-45780	1	41136	4644	4647	13	16	13	chr1_hap1
r239_hap2_chr1_hap2:35808-39871	2	35808	4063	4068	12	15	10	chr1_hap2
r240_hap2_chr1_hap2:27549-32172	2	27549	4623	4623	11	16	16	chr1_hap2
r241_hap1_chr1_hap1:73776-75841	1	73776	2065	2065	10	4	4	chr1_hap1
r242_hap1_chr1_hap1:2915-5525	1	2915	2610	2608	8	9	11	chr1_hap1
r243_hap2_chr1_hap2:41509-46805	2	41509	5296	5295	17	15	16	chr1_hap2
r244_hap2_chr1_hap2:56964-59489	2	56964	2525	2520	8	7	12	chr1_hap2
r245_hap1_chr1_hap1:54743-57109	1	54743	2366	2359	4	3	10	chr1_hap1
r246_hap1_chr1_hap1:35139-40927	1	35139	5788	5785	23	23	26	chr1_hap1
r247_hap2_chr1_hap2:20891-25741	2	20891	4850	4845	24	12	17	chr1_hap2
r248_hap2_chr1_hap2:18394-23312	2	18394	4918	4907	15	11	22	chr1_hap2
r249_hap2_chr1_hap2:57244-61022	2	57244	3778	3776	13	12	14	chr1_hap2
r250_hap2_chr1_hap2:34850-39279	2	34850	4429	4424	14	14	19	chr1_hap2
r251_hap1_chr1_hap1:36953-39035	1	36953	2082	2081	13	6	7	chr1_hap1
r252_hap1_chr1_hap1:74883-79130	1	74883	4247	4248	10	14	13	chr1_hap1
r253_hap1_chr1_hap1:53403-56984	1	53403	3581	3582	20	8	7	chr1_hap1
r254_hap1_chr1_hap1:40730-46145	1	40730	5415	5421	27	20	14	chr1_hap1
r255_hap2_chr1_hap2:6164-11422	2	6164	5258	5256	22	18	20	chr1_hap2
r256_hap2_chr1_hap2:29406-32323	2	29406	2917	2920	17	10	7	chr1_hap2
r257_hap1_chr1_hap1:53143-55519	1	53143	2376	2379	13	8	5	chr1_hap1
r258_hap2_chr1_hap2:40636-43230	2	40636	2594	2596	9	11	9	chr1_hap2
r259_hap2_chr1_hap2:63852-66910	2	63852	3058	3063	12	15	10	chr1_hap2
r260_hap2_chr1_hap2:17735-20653	2	17735	2918	2920	4	11	9	chr1_hap2
r261_hap1_chr1_hap1:16718-20376	1	16718	3658	3655	20	8	11	chr1_hap1
r262_hap1_chr1_hap1:18166-21976	1	18166	3810	3801	19	6	15	chr1_hap1
r263_hap2_chr1_hap2:8917-12032	2	8917	3115	3111	10	4	8	chr1_hap2
r264_hap2_chr1_hap2:62496-66346	2	62496	3850	3849	12	10	11	chr1_hap2
r265_hap1_chr1_hap1:21894-26652	1	21894	4758	4764	19	15	9	chr1_hap1
r266_hap2_chr1_hap2:28235-33241	2	28235	5006	5006	30	11	11	chr1_hap2
r267_hap2_chr1_hap2:12612-18472	2	12612	5860	5867	24	24	17	chr1_hap2
r268_hap1_chr1_hap1:28743-31152	1	28743	2409	2409	8	10	10	chr1_hap1
r269_hap2_chr1_hap2:66938-68988	2	66938	2050	2051	10	6	5	chr1_hap2
r270_hap2_chr1_hap2:72342-77794	2	72342	5452	5451	20	19	20	chr1_hap2
r271_hap1_chr1_hap1:70501-76441	1	70501	5940	5941	22	20	19	chr1_hap1
r272_hap2_chr1_hap2:72713-77241	2	72713	4528	4532	10	14	10	chr1_hap2
r273_hap2_chr1_hap2:7816-10010	2	7816	2194	2195	4	7	6	chr1_hap2
r274_hap2_chr1_hap2:10761-13951	2	10761	3190	3189	14	12	13	chr1_hap2
r275_hap1_chr1_hap1:68447-72754	1	68447	4307	4307	20	11	11	chr1_hap1
r276_hap2_chr1_hap2:3670-5919	2	3670	2249	2254	14	10	5	chr1_hap2
r277_hap2_chr1_hap2:58014-60957	2	58014	2943	2938	11	3	8	chr1_hap2
r278_hap2_chr1_hap2:34070-38776	2	34070	4706	4706	17	13	13	chr1_hap2
r279_hap2_chr1_hap2:36003-38190	2	36003	2187	2188	11	5	4	chr1_hap2
r280_hap1_chr1_hap1:49821-52090	1	49821	2269	2277	13	11	3	chr1_hap1
r281_hap2_chr1_hap2:10487-14401	2	10487	3914	3915	22	13	12	chr1_hap2
r282_hap2_chr1_hap2:33586-35979	2	33586	2393	2395	9	9	7	chr1_hap2
r283_hap2_chr1_hap2:63884-67056	2	63884	3172	3178	8	11	5	chr1_hap2
r284_hap2_chr1_hap2:45100-49088	2	45100	3988	3997	25	16	7	chr1_hap2
r285_hap2_chr1_hap2:7909-10290	2	7909	2381	2375	12	3	9	chr1_hap2
r286_hap2_chr1_hap2:64188-67723	2	64188	3535	3542	15	15	8	chr1_hap2
r287_hap1_chr1_hap1:4885-9585	1	4885	4700	4696	18	9	13	chr1_hap1
r288_hap1_chr1_hap1:45911-48234	1	45911	2323	2321	5	5	7	chr1_hap1
r289_hap2_chr1_hap2:37101-40254	2	37101	3153	3152	13	14	15	chr1_hap2
r290_hap2_chr1_hap2:28694-34130	2	28694	5436	5429	23	17	24	chr1_hap2
r291_hap2_chr1_hap2:21504-25178	2	21504	3674	3679	17	16	11	chr1_hap2
r292_hap2_chr1_hap2:1437-6470	2	1437	5033	5036	20	16	13	chr1_hap2
r293_hap2_chr1_hap2:17686-20187	2	17686	2501	2505	10	10	6	chr1_hap2
r294_hap2_chr1_hap2:59169-62615	2	59169	3446	3447	14	14	13	chr1_hap2
r295_hap1_chr1_hap1:8276-13609	1	8276	5333	5337	19	13	9	chr1_hap1
r296_hap2_chr1_hap2:72560-77879	2	72560	5319	5323	29	17	13	chr1_hap2
r297_hap1_chr1_hap1:21661-24085	1	21661	2424	2424	11	9	9	chr1_hap1
r298_hap1_chr1_hap1:19714-23882	1	19714	4168	4171	14	10	7	chr1_hap1
r299_hap2_chr1_hap2:1315-3345	2	1315	2030	2036	7	9	3	chr1_hap2
r300_hap1_chr1_hap1:40910-43339	1	40910	2429	2435	8	8	2	chr1_hap1
r301_hap1_chr1_hap1:70924-72967	1	70924	2043	2043	12	8	8	chr1_hap1
r302_hap1_chr1_hap1:2797-8383	1	2797	5586	5586	17	20	20	chr1_hap1
