read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r102_hap2_chr1_hap1:60357-63035	2	60357	2678	2681	11	8	5	chr1_hap1
r103_hap1_chr1_hap1:28699-31911	1	28699	3212	3214	4	12	10	chr1_hap1
r104_hap2_chr1_hap1:29487-34062	2	29487	4575	4575	15	12	12	chr1_hap1
r105_hap1_chr1_hap1:34631-39524	1	34631	4893	4895	16	10	8	chr1_hap1
r106_hap1_chr1_hap1:25861-31240	1	25861	5379	5386	17	17	10	chr1_hap1
r107_hap1_chr1_hap1:33337-38433	1	33337	5096	5095	14	16	17	chr1_hap1
r108_hap1_chr1_hap1:8256-13745	1	8256	5489	5490	31	21	20	chr1_hap1
r109_hap1_chr1_hap1:8329-11386	1	8329	3057	3054	14	3	6	chr1_hap1
r110_hap1_chr1_hap1:28620-34427	1	28620	5807	5806	14	24	25	chr1_hap1
r111_hap1_chr1_hap1:34307-37146	1	34307	2839	2835	6	6	10	chr1_hap1
r112_hap1_chr1_hap1:25805-31276	1	25805	5471	5473	23	19	17	chr1_hap1
r113_hap1_chr1_hap1:32113-37241	1	32113	5128	5130	15	21	19	chr1_hap1
r114_hap1_chr1_hap1:26490-31283	1	26490	4793	4786	28	12	19	chr1_hap1
r115_hap2_chr1_hap1:31627-37417	2	31627	5790	5794	29	20	16	chr1_hap1
r116_hap2_chr1_hap1:32037-37040	2	32037	5003	4994	20	12	21	chr1_hap1
r117_hap2_chr1_hap1:34602-38306	2	34602	3704	3703	11	9	10	chr1_hap1
r118_hap2_chr1_hap1:26158-32094	2	26158	5936	5936	25	17	17	chr1_hap1
r119_hap1_chr1_hap1:35674-38013	1	35674	2339	2341	9	7	5	chr1_hap1
r120_hap1_chr1_hap1:7986-10080	1	7986	2094	2087	11	5	12	chr1_hap1
r121_hap2_chr1_hap1:9132-11892	2	9132	2760	2761	10	6	5	chr1_hap1
r122_hap1_chr1_hap1:32365-37747	1	32365	5382	5377	26	17	22	chr1_hap1
r123_hap2_chr1_hap1:26989-29847	2	26989	2858	2859	11	12	11	chr1_hap1
r124_hap2_chr1_hap1:31716-36018	2	31716	4302	4312	11	18	8	chr1_hap1
r125_hap1_chr1_hap1:26981-32762	1	26981	5781	5779	28	18	20	chr1_hap1
r126_hap2_chr1_hap1:10264-12341	2	10264	2077	2074	9	4	7	chr1_hap1
r127_hap2_chr1_hap1:15064-19913	2	15064	4849	4852	11	14	11	chr1_hap1
r128_hap2_chr1_hap1:26450-30971	2	26450	4521	4519	17	15	17	chr1_hap1
r129_hap2_chr1_hap1:36782-40330	2	36782	3548	3546	11	12	14	chr1_hap1
r130_hap2_chr1_hap1:58734-63749	2	58734	5015	5023	31	16	8	chr1_hap1
r131_hap2_chr1_hap1:15271-21158	2	15271	5887	5895	23	21	13	chr1_hap1
r132_hap1_chr1_hap1:15258-18733	1	15258	3475	3483	13	11	3	chr1_hap1
r133_hap2_chr1_hap1:54869-57409	2	54869	2540	2536	11	6	10	chr1_hap1
r134_hap1_chr1_hap1:31938-36623	1	31938	4685	4689	20	16	12	chr1_hap1
r135_hap1_chr1_hap1:8048-11628	1	8048	3580	3580	11	9	9	chr1_hap1
r136_hap2_chr1_hap1:15589-17710	2	15589	2121	2120	10	7	8	chr1_hap1
r137_hap2_chr1_hap1:60122-62586	2	60122	2464	2457	6	4	11	chr1_hap1
r138_hap2_chr1_hap1:36520-40333	2	36520	3813	3818	17	15	10	chr1_hap1
r139_hap1_chr1_hap1:37812-40106	1	37812	2294	2297	8	8	5	chr1_hap1
r140_hap1_chr1_hap1:7785-12659	1	7785	4874	4881	21	16	9	chr1_hap1
r141_hap2_chr1_hap1:32739-38309	2	32739	5570	5565	17	12	17	chr1_hap1
r142_hap2_chr1_hap1:51526-55627	2	51526	4101	4102	14	13	12	chr1_hap1
r143_hap1_chr1_hap1:7785-12227	1	7785	4442	4443	19	9	8	chr1_hap1
r144_hap1_chr1_hap1:8780-12335	1	8780	3555	3563	15	14	6	chr1_hap1
r145_hap2_chr1_hap1:7251-13174	2	7251	5923	5922	23	17	18	chr1_hap1
r146_hap2_chr1_hap1:60557-63264	2	60557	2707	2707	10	9	9	chr1_hap1
r147_hap1_chr1_hap1:61006-63343	1	61006	2337	2337	4	7	7	chr1_hap1
r148_hap1_chr1_hap1:32300-36650	1	32300	4350	4344	15	8	14	chr1_hap1
r149_hap2_chr1_hap1:29061-32481	2	29061	3420	3416	12	7	11	chr1_hap1
r150_hap1_chr1_hap1:35807-38530	1	35807	2723	2721	5	5	7	chr1_hap1
r151_hap2_chr1_hap1:15822-20945	2	15822	5123	5120	22	14	17	chr1_hap1
r152_hap1_chr1_hap1:32327-35351	1	32327	3024	3021	14	9	12	chr1_hap1
r153_hap2_chr1_hap1:31390-36126	2	31390	4736	4734	12	10	12	chr1_hap1
r154_hap2_chr1_hap1:30872-36564	2	30872	5692	5697	31	21	16	chr1_hap1
r155_hap2_chr1_hap1:53203-56488	2	53203	3285	3285	18	7	7	chr1_hap1
r156_hap2_chr1_hap1:15592-18405	2	15592	2813	2809	5	10	14	chr1_hap1
r157_hap2_chr1_hap1:7367-10218	2	7367	2851	2848	11	7	10	chr1_hap1
r158_hap2_chr1_hap1:27538-30506	2	27538	2968	2964	14	9	13	chr1_hap1
r159_hap2_chr1_hap1:30985-36320	2	30985	5335	5331	14	14	18	chr1_hap1
r160_hap2_chr1_hap1:29746-32144	2	29746	2398	2403	10	10	5	chr1_hap1
r161_hap1_chr1_hap1:28371-33319	1	28371	4948	4937	21	12	23	chr1_hap1
r162_hap1_chr1_hap1:32720-36077	1	32720	3357	3357	7	11	11	chr1_hap1
r163_hap2_chr1_hap1:10916-13097	2	10916	2181	2181	12	3	3	chr1_hap1
r164_hap1_chr1_hap1:26198-31159	1	26198	4961	4965	18	15	11	chr1_hap1
r165_hap1_chr1_hap1:31482-35252	1	31482	3770	3766	13	6	10	chr1_hap1
r166_hap2_chr1_hap1:26095-28980	2	26095	2885	2890	12	10	5	chr1_hap1
r167_hap2_chr1_hap1:31422-35545	2	31422	4123	4122	14	10	11	chr1_hap1
r168_hap2_chr1_hap1:32286-37022	2	32286	4736	4744	23	17	9	chr1_hap1
r169_hap2_chr1_hap1:26458-31033	2	26458	4575	4575	18	15	15	chr1_hap1
r170_hap2_chr1_hap1:32970-37365	2	32970	4395	4395	18	18	18	chr1_hap1
r171_hap1_chr1_hap1:9829-13036	1	9829	3207	3206	10	7	8	chr1_hap1
r172_hap1_chr1_hap1:14923-17061	1	14923	2138	2148	13	12	2	chr1_hap1
r173_hap2_chr1_hap1:34183-39272	2	34183	5089	5100	20	23	12	chr1_hap1
r174_hap1_chr1_hap1:58787-61960	1	58787	3173	3177	12	14	10	chr1_hap1
r175_hap2_chr1_hap1:30563-36207	2	30563	5644	5640	24	15	19	chr1_hap1
r176_hap1_chr1_hap1:31803-37153	1	31803	5350	5346	15	15	19	chr1_hap1
r177_hap2_chr1_hap1:8551-12679	2	8551	4128	4116	10	9	21	chr1_hap1
r178_hap1_chr1_hap1:53944-56809	1	53944	2865	2863	12	5	7	chr1_hap1
r179_hap2_chr1_hap1:15033-18012	2	15033	2979	2982	15	13	10	chr1_hap1
r180_hap1_chr1_hap1:32153-37864	1	32153	5711	5707	25	11	15	chr1_hap1
r181_hap2_chr1_hap1:25557-27692	2	25557	2135	2134	9	3	4	chr1_hap1
r182_hap1_chr1_hap1:33808-39658	1	33808	5850	5847	19	15	18	chr1_hap1
r183_hap1_chr1_hap1:31235-33887	1	31235	2652	2651	14	9	10	chr1_hap1
r184_hap1_chr1_hap1:16261-18598	1	16261	2337	2340	12	10	7	chr1_hap1
r185_hap2_chr1_hap1:54114-57122	2	54114	3008	3004	8	7	11	chr1_hap1
r186_hap1_chr1_hap1:27254-31830	1	27254	4576	4580	23	13	9	chr1_hap1
r187_hap1_chr1_hap1:31721-36010	1	31721	4289	4284	20	13	18	chr1_hap1
r188_hap1_chr1_hap1:26184-32039	1	26184	5855	5852	16	14	17	chr1_hap1
r189_hap1_chr1_hap1:51618-57602	1	51618	5984	5987	20	21	18	chr1_hap1
r190_hap1_chr1_hap1:25962-28090	1	25962	2128	2127	9	5	6	chr1_hap1
r191_hap1_chr1_hap1:35856-38680	1	35856	2824	2822	13	8	10	chr1_hap1
r192_hap1_chr1_hap1:53262-56284	1	53262	3022	3028	20	15	9	chr1_hap1
r193_hap1_chr1_hap1:8842-13101	1	8842	4259	4267	23	16	8	chr1_hap1
r194_hap2_chr1_hap1:30601-35761	2	30601	5160	5149	18	14	25	chr1_hap1
r195_hap2_chr1_hap1:35889-39243	2	35889	3354	3353	13	6	7	chr1_hap1
r196_hap1_chr1_hap1:7305-12459	1	7305	5154	5151	28	11	14	chr1_hap1
r197_hap2_chr1_hap1:7093-12876	2	7093	5783	5785	18	19	17	chr1_hap1
r198_hap1_chr1_hap1:34310-38616	1	34310	4306	4309	21	16	13	chr1_hap1
r199_hap1_chr1_hap1:16319-20164	1	16319	3845	3842	19	7	10	chr1_hap1
