read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r72_hap1_chr1_hap1:29665-33450	1	29665	3785	3791	16	16	10	chr1_hap1
r73_hap1_chr1_hap1:53841-58047	1	53841	4206	4208	18	15	13	chr1_hap1
r74_hap1_chr1_hap1:66998-71432	1	66998	4434	4427	18	10	17	chr1_hap1
r75_hap2_chr1_hap1:14609-18480	2	14609	3871	3870	14	7	8	chr1_hap1
r76_hap2_chr1_hap1:11984-15693	2	11984	3709	3708	13	12	13	chr1_hap1
r77_hap2_chr1_hap1:2991-7613	2	2991	4622	4618	17	12	16	chr1_hap1
r78_hap1_chr1_hap1:64758-68128	1	64758	3370	3375	11	9	4	chr1_hap1
r79_hap1_chr1_hap1:19621-23254	1	19621	3633	3629	15	16	20	chr1_hap1
r80_hap1_chr1_hap1:7345-11989	1	7345	4644	4639	16	13	18	chr1_hap1
r81_hap2_chr1_hap1:25199-28783	2	25199	3584	3584	15	12	12	chr1_hap1
r82_hap2_chr1_hap1:28536-31023	2	28536	2487	2482	11	7	12	chr1_hap1
r83_hap2_chr1_hap1:29017-32276	2	29017	3259	3269	13	21	11	chr1_hap1
r84_hap2_chr1_hap1:845-6548	2	845	5703	5700	26	16	19	chr1_hap1
r85_hap2_chr1_hap1:63546-67938	2	63546	4392	4398	25	18	12	chr1_hap1
r86_hap2_chr1_hap1:10926-14660	2	10926	3734	3736	11	14	12	chr1_hap1
r87_hap1_chr1_hap1:4799-7185	1	4799	2386	2388	13	7	5	chr1_hap1
r88_hap1_chr1_hap1:20577-25798	1	20577	5221	5232	16	21	10	chr1_hap1
r89_hap2_chr1_hap1:24638-30319	2	24638	5681	5688	27	24	17	chr1_hap1
r90_hap2_chr1_hap1:26658-30909	2	26658	4251	4257	20	19	13	chr1_hap1
r91_hap2_chr1_hap1:8708-13171	2	8708	4463	4462	17	14	15	chr1_hap1
r92_hap1_chr1_hap1:51135-53773	1	51135	2638	2639	11	14	13	chr1_hap1
r93_hap2_chr1_hap1:2865-8626	2	2865	5761	5760	28	13	14	chr1_hap1
r94_hap2_chr1_hap1:67042-69583	2	67042	2541	2544	8	11	8	chr1_hap1
r95_hap1_chr1_hap1:24167-29775	1	24167	5608	5612	19	13	9	chr1_hap1
r96_hap1_chr1_hap1:3963-6361	1	3963	2398	2402	14	10	6	chr1_hap1
r97_hap2_chr1_hap1:32381-36756	2	32381	4375	4372	20	12	15	chr1_hap1
r98_hap2_chr1_hap1:52759-57970	2	52759	5211	5215	18	23	19	chr1_hap1
r99_hap2_chr1_hap1:3894-7579	2	3894	3685	3689	13	12	8	chr1_hap1
r100_hap1_chr1_hap1:69136-71444	1	69136	2308	2305	7	4	7	chr1_hap1
r101_hap1_chr1_hap1:24158-29832	1	24158	5674	5676	21	18	16	chr1_hap1
r102_hap2_chr1_hap1:46223-48964	2	46223	2741	2747	7	11	5	chr1_hap1
r103_hap2_chr1_hap1:62144-65718	2	62144	3574	3571	13	7	10	chr1_hap1
r104_hap1_chr1_hap1:63440-67961	1	63440	4521	4526	20	15	10	chr1_hap1
r105_hap1_chr1_hap1:19069-22283	1	19069	3214	3223	12	15	6	chr1_hap1
r106_hap2_chr1_hap1:41734-45696	2	41734	3962	3958	11	8	12	chr1_hap1
r107_hap2_chr1_hap1:32731-35782	2	32731	3051	3056	9	14	9	chr1_hap1
r108_hap1_chr1_hap1:21969-27486	1	21969	5517	5518	19	12	11	chr1_hap1
r109_hap1_chr1_hap1:42839-45414	1	42839	2575	2585	5	16	6	chr1_hap1
r110_hap1_chr1_hap1:33145-35407	1	33145	2262	2260	7	7	9	chr1_hap1
r111_hap2_chr1_hap1:6055-11042	2	6055	4987	4991	19	12	8	chr1_hap1
r112_hap1_chr1_hap1:44095-48710	1	44095	4615	4610	24	18	23	chr1_hap1
r113_hap1_chr1_hap1:28342-32179	1	28342	3837	3829	21	7	15	chr1_hap1
r114_hap2_chr1_hap1:15670-19386	2	15670	3716	3712	15	11	15	chr1_hap1
r115_hap2_chr1_hap1:66648-70244	2	66648	3596	3601	18	15	10	chr1_hap1
r116_hap2_chr1_hap1:67396-73276	2	67396	5880	5887	24	23	16	chr1_hap1
r117_hap1_chr1_hap1:66868-69806	1	66868	2938	2945	9	14	7	chr1_hap1
r118_hap2_chr1_hap1:66392-72317	2	66392	5925	5927	10	15	13	chr1_hap1
r119_hap1_chr1_hap1:25367-29290	1	25367	3923	3915	15	11	19	chr1_hap1
r120_hap1_chr1_hap1:64628-67239	1	64628	2611	2615	14	10	6	chr1_hap1
r121_hap2_chr1_hap1:64421-70045	2	64421	5624	5630	22	21	15	chr1_hap1
r122_hap1_chr1_hap1:27737-31552	1	27737	3815	3812	8	10	13	chr1_hap1
r123_hap2_chr1_hap1:23525-29376	2	23525	5851	5859	25	24	16	chr1_hap1
r124_hap1_chr1_hap1:25001-28092	1	25001	3091	3090	11	9	10	chr1_hap1
r125_hap1_chr1_hap1:52840-55018	1	52840	2178	2185	10	12	5	chr1_hap1
r126_hap1_chr1_hap1:9462-13053	1	9462	3591	3598	20	15	8	chr1_hap1
r127_hap2_chr1_hap1:55253-58595	2	55253	3342	3349	5	12	5	chr1_hap1
r128_hap2_chr1_hap1:27323-30028	2	27323	2705	2707	7	10	8	chr1_hap1
r129_hap2_chr1_hap1:13887-19671	2	13887	5784	5788	24	20	16	chr1_hap1
r130_hap2_chr1_hap1:11513-16718	2	11513	5205	5211	20	19	13	chr1_hap1
r131_hap1_chr1_hap1:28883-32246	1	28883	3363	3364	9	11	10	chr1_hap1
r132_hap1_chr1_hap1:15475-18306	1	15475	2831	2833	10	7	5	chr1_hap1
r133_hap1_chr1_hap1:62810-65945	1	62810	3135	3133	8	9	11	chr1_hap1
r134_hap2_chr1_hap1:52807-55097	2	52807	2290	2293	9	11	8	chr1_hap1
r135_hap2_chr1_hap1:26005-29635	2	26005	3630	3633	15	14	11	chr1_hap1
r136_hap1_chr1_hap1:46697-51530	1	46697	4833	4838	28	20	15	chr1_hap1
r137_hap1_chr1_hap1:7530-10988	1	7530	3458	3457	11	9	10	chr1_hap1
r138_hap1_chr1_hap1:45185-48721	1	45185	3536	3534	17	9	11	chr1_hap1
r139_hap1_chr1_hap1:2000-7878	1	2000	5878	5881	27	23	20	chr1_hap1
r140_hap2_chr1_hap1:5214-10115	2	5214	4901	4899	21	13	15	chr1_hap1
r141_hap1_chr1_hap1:795-5387	1	795	4592	4603	15	23	12	chr1_hap1
r142_hap2_chr1_hap1:6021-11826	2	6021	5805	5808	28	18	15	chr1_hap1
r143_hap1_chr1_hap1:31108-36361	1	31108	5253	5243	30	13	23	chr1_hap1
r144_hap2_chr1_hap1:11154-16152	2	11154	4998	4993	15	9	14	chr1_hap1
r145_hap2_chr1_hap1:1958-6414	2	1958	4456	4460	24	20	16	chr1_hap1
r146_hap1_chr1_hap1:53473-58813	1	53473	5340	5335	21	10	15	chr1_hap1
r147_hap1_chr1_hap1:10768-15205	1	10768	4437	4434	20	10	13	chr1_hap1
r148_hap1_chr1_hap1:11046-13760	1	11046	2714	2713	12	3	4	chr1_hap1
r149_hap1_chr1_hap1:25070-28347	1	25070	3277	3265	14	3	15	chr1_hap1
r150_hap2_chr1_hap1:71646-74380	2	71646	2734	2739	9	15	10	chr1_hap1
r151_hap1_chr1_hap1:27558-30496	1	27558	2938	2930	5	4	12	chr1_hap1
r152_hap1_chr1_hap1:6310-9108	1	6310	2798	2798	16	10	10	chr1_hap1
r153_hap1_chr1_hap1:61608-63689	1	61608	2081	2086	9	9	4	chr1_hap1
r154_hap2_chr1_hap1:52432-57180	2	52432	4748	4743	13	18	23	chr1_hap1
r155_hap2_chr1_hap1:14091-17315	2	14091	3224	3226	17	13	11	chr1_hap1
r156_hap1_chr1_hap1:61794-64132	1	61794	2338	2341	6	11	8	chr1_hap1
r157_hap2_chr1_hap1:31399-36414	2	31399	5015	5006	26	9	18	chr1_hap1
r158_hap1_chr1_hap1:17235-20021	1	17235	2786	2785	9	10	11	chr1_hap1
r159_hap2_chr1_hap1:68080-71909	2	68080	3829	3827	13	9	11	chr1_hap1
r160_hap1_chr1_hap1:61614-65472	1	61614	3858	3860	9	9	7	chr1_hap1
r161_hap1_chr1_hap1:34-5098	1	34	5064	5068	17	12	8	chr1_hap1
r162_hap1_chr1_hap1:24113-28646	1	24113	4533	4541	16	18	10	chr1_hap1
r163_hap1_chr1_hap1:22398-25491	1	22398	3093	3097	11	12	8	chr1_hap1
r164_hap2_chr1_hap1:49521-55147	2	49521	5626	5625	21	17	18	chr1_hap1
r165_hap1_chr1_hap1:71827-74551	1	71827	2724	2725	7	8	7	chr1_hap1
r166_hap1_chr1_hap1:76765-79280	1	76765	2515	2510	5	6	11	chr1_hap1
r167_hap1_chr1_hap1:50002-53608	1	50002	3606	3611	14	12	7	chr1_hap1
r168_hap2_chr1_hap1:17790-20217	2	17790	2427	2433	9	12	6	chr1_hap1
r169_hap2_chr1_hap1:29836-32911	2	29836	3075	3075	15	8	8	chr1_hap1
r170_hap2_chr1_hap1:26919-31474	2	26919	4555	4544	11	7	18	chr1_hap1
r171_hap2_chr1_hap1:25439-31090	2	25439	5651	5644	26	15	22	chr1_hap1
r172_hap2_chr1_hap1:1422-6721	2	1422	5299	5297	26	15	17	chr1_hap1
r173_hap1_chr1_hap1:69927-73670	1	69927	3743	3735	11	12	20	chr1_hap1
r174_hap2_chr1_hap1:5574-10594	2	5574	5020	5021	20	16	15	chr1_hap1
r175_hap1_chr1_hap1:26000-28099	1	26000	2099	2102	9	10	7	chr1_hap1
r176_hap2_chr1_hap1:48262-50705	2	48262	2443	2439	9	6	10	chr1_hap1
r177_hap1_chr1_hap1:2616-5322	1	2616	2706	2706	3	9	9	chr1_hap1
r178_hap2_chr1_hap1:21152-24517	2	21152	3365	3371	13	17	11	chr1_hap1
r179_hap1_chr1_hap1:14085-18977	1	14085	4892	4901	21	26	17	chr1_hap1
r180_hap1_chr1_hap1:29449-33618	1	29449	4169	4155	20	7	21	chr1_hap1
r181_hap1_chr1_hap1:11581-14120	1	11581	2539	2540	13	10	9	chr1_hap1
r182_hap1_chr1_hap1:49752-55580	1	49752	5828	5832	28	24	20	chr1_hap1
r183_hap1_chr1_hap1:19465-23667	1	19465	4202	4205	12	16	13	chr1_hap1
r184_hap2_chr1_hap1:803-4006	2	803	3203	3210	10	13	6	chr1_hap1
r185_hap2_chr1_hap1:18020-21297	2	18020	3277	3278	9	11	10	chr1_hap1
r186_hap1_chr1_hap1:1378-5994	1	1378	4616	4620	14	15	11	chr1_hap1
r187_hap2_chr1_hap1:3116-5893	2	3116	2777	2784	6	11	4	chr1_hap1
r188_hap2_chr1_hap1:14866-20430	2	14866	5564	5566	21	13	11	chr1_hap1
r189_hap2_chr1_hap1:3338-6656	2	3338	3318	3316	19	11	13	chr1_hap1
r190_hap1_chr1_hap1:2477-6886	1	2477	4409	4411	18	11	9	chr1_hap1
r191_hap2_chr1_hap1:4776-8219	2	4776	3443	3445	12	14	12	chr1_hap1
r192_hap2_chr1_hap1:28058-32275	2	28058	4217	4216	26	13	14	chr1_hap1
r193_hap1_chr1_hap1:29045-33914	1	29045	4869	4869	20	16	16	chr1_hap1
r194_hap1_chr1_hap1:16202-21019	1	16202	4817	4817	19	12	12	chr1_hap1
r195_hap1_chr1_hap1:44671-49230	1	44671	4559	4555	26	8	12	chr1_hap1
r196_hap2_chr1_hap1:26232-31876	2	26232	5644	5641	31	12	15	chr1_hap1
r197_hap1_chr1_hap1:13496-19050	1	13496	5554	5550	19	13	17	chr1_hap1
r198_hap1_chr1_hap1:71808-74354	1	71808	2546	2545	15	4	5	chr1_hap1
r199_hap2_chr1_hap1:44559-46924	2	44559	2365	2363	10	6	8	chr1_hap1
