read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r90_hap2_chr1_hap1:53585-58240	2	53585	4655	4659	20	19	15	chr1_hap1
r91_hap1_chr1_hap1:44608-50479	1	44608	5871	5878	18	18	11	chr1_hap1
r92_hap2_chr1_hap1:27480-30776	2	27480	3296	3311	17	20	5	chr1_hap1
r93_hap2_chr1_hap1:53661-59335	2	53661	5674	5679	25	21	16	chr1_hap1
r94_hap2_chr1_hap1:28828-31549	2	28828	2721	2728	12	14	7	chr1_hap1
r95_hap2_chr1_hap1:54086-59443	2	54086	5357	5357	22	17	17	chr1_hap1
r96_hap1_chr1_hap1:47312-50803	1	47312	3491	3491	15	13	13	chr1_hap1
r97_hap1_chr1_hap1:45432-50180	1	45432	4748	4752	22	13	9	chr1_hap1
r98_hap2_chr1_hap1:47875-50706	2	47875	2831	2837	9	12	6	chr1_hap1
r99_hap2_chr1_hap1:12544-14773	2	12544	2229	2229	8	3	3	chr1_hap1
r100_hap1_chr1_hap1:45646-50420	1	45646	4774	4774	22	13	13	chr1_hap1
r101_hap1_chr1_hap1:27464-31594	1	27464	4130	4125	18	10	15	chr1_hap1
r102_hap1_chr1_hap1:45039-50457	1	45039	5418	5423	21	24	19	chr1_hap1
r103_hap1_chr1_hap1:26076-29214	1	26076	3138	3136	11	9	11	chr1_hap1
r104_hap1_chr1_hap1:60940-64181	1	60940	3241	3243	10	10	8	chr1_hap1
r105_hap1_chr1_hap1:13355-17204	1	13355	3849	3852	13	17	14	chr1_hap1
r106_hap1_chr1_hap1:71022-75007	1	71022	3985	3986	9	9	8	chr1_hap1
r107_hap1_chr1_hap1:26372-31981	1	26372	5609	5613	22	15	11	chr1_hap1
r108_hap2_chr1_hap1:25780-29011	2	25780	3231	3239	13	14	6	chr1_hap1
r109_hap2_chr1_hap1:53097-59039	2	53097	5942	5949	20	20	13	chr1_hap1
r110_hap1_chr1_hap1:61670-64778	1	61670	3108	3104	8	8	12	chr1_hap1
r111_hap1_chr1_hap1:53630-59040	1	53630	5410	5414	17	16	12	chr1_hap1
r112_hap1_chr1_hap1:46182-49128	1	46182	2946	2951	11	12	7	chr1_hap1
r113_hap2_chr1_hap1:27433-32277	2	27433	4844	4843	14	13	14	chr1_hap1
r114_hap2_chr1_hap1:55042-59383	2	55042	4341	4344	16	15	12	chr1_hap1
r115_hap2_chr1_hap1:26891-30523	2	26891	3632	3627	21	12	17	chr1_hap1
r116_hap1_chr1_hap1:71136-73959	1	71136	2823	2814	15	4	13	chr1_hap1
r117_hap2_chr1_hap1:53442-59018	2	53442	5576	5576	26	16	16	chr1_hap1
r118_hap1_chr1_hap1:25940-31277	1	25940	5337	5345	29	20	12	chr1_hap1
r119_hap2_chr1_hap1:4166-6688	2	4166	2522	2530	8	15	7	chr1_hap1
r120_hap1_chr1_hap1:52854-58502	1	52854	5648	5651	15	21	18	chr1_hap1
r121_hap2_chr1_hap1:26472-29305	2	26472	2833	2832	5	7	8	chr1_hap1
r122_hap1_chr1_hap1:26708-30126	1	26708	3418	3415	9	7	10	chr1_hap1
r123_hap2_chr1_hap1:15071-18993	2	15071	3922	3926	18	16	12	chr1_hap1
r124_hap1_chr1_hap1:15790-18956	1	15790	3166	3175	14	16	7	chr1_hap1
r125_hap1_chr1_hap1:27365-31960	1	27365	4595	4598	15	15	12	chr1_hap1
r126_hap1_chr1_hap1:12767-18565	1	12767	5798	5803	24	19	14	chr1_hap1
r127_hap2_chr1_hap1:14557-18560	2	14557	4003	3994	13	10	19	chr1_hap1
r128_hap1_chr1_hap1:56137-59570	1	56137	3433	3446	14	18	5	chr1_hap1
r129_hap2_chr1_hap1:54874-59527	2	54874	4653	4655	18	16	14	chr1_hap1
r130_hap2_chr1_hap1:13971-18375	2	13971	4404	4408	11	16	12	chr1_hap1
r131_hap1_chr1_hap1:54828-58111	1	54828	3283	3281	11	8	10	chr1_hap1
r132_hap2_chr1_hap1:54621-58109	2	54621	3488	3494	14	16	10	chr1_hap1
r133_hap1_chr1_hap1:44706-49667	1	44706	4961	4966	12	18	13	chr1_hap1
r134_hap1_chr1_hap1:77346-79401	1	77346	2055	2053	7	6	8	chr1_hap1
r135_hap2_chr1_hap1:27115-30666	2	27115	3551	3552	9	8	7	chr1_hap1
r136_hap2_chr1_hap1:25978-31615	2	25978	5637	5636	18	19	20	chr1_hap1
r137_hap1_chr1_hap1:12620-18389	1	12620	5769	5766	30	16	19	chr1_hap1
r138_hap2_chr1_hap1:25690-30989	2	25690	5299	5301	24	19	17	chr1_hap1
r139_hap2_chr1_hap1:26303-31421	2	26303	5118	5116	23	13	15	chr1_hap1
r140_hap2_chr1_hap1:13302-17260	2	13302	3958	3955	20	10	13	chr1_hap1
r141_hap2_chr1_hap1:25652-30080	2	25652	4428	4424	17	14	18	chr1_hap1
r142_hap2_chr1_hap1:53727-58108	2	53727	4381	4393	16	20	8	chr1_hap1
r143_hap2_chr1_hap1:51867-54929	2	51867	3062	3069	11	15	8	chr1_hap1
r144_hap1_chr1_hap1:8500-11362	1	8500	2862	2860	13	7	9	chr1_hap1
r145_hap1_chr1_hap1:54260-58906	1	54260	4646	4640	29	11	17	chr1_hap1
r146_hap1_chr1_hap1:14410-17277	1	14410	2867	2863	11	9	13	chr1_hap1
r147_hap1_chr1_hap1:25677-31158	1	25677	5481	5472	21	10	19	chr1_hap1
r148_hap1_chr1_hap1:26684-31842	1	26684	5158	5164	18	20	14	chr1_hap1
r149_hap2_chr1_hap1:52878-58854	2	52878	5976	5971	25	12	17	chr1_hap1
r150_hap2_chr1_hap1:53408-55669	2	53408	2261	2257	11	5	9	chr1_hap1
r151_hap1_chr1_hap1:44758-49989	1	44758	5231	5226	22	10	15	chr1_hap1
r152_hap2_chr1_hap1:60930-63257	2	60930	2327	2327	9	10	10	chr1_hap1
r153_hap2_chr1_hap1:14921-19467	2	14921	4546	4536	12	9	19	chr1_hap1
r154_hap2_chr1_hap1:16197-19268	2	16197	3071	3076	18	12	7	chr1_hap1
r155_hap1_chr1_hap1:72075-74713	1	72075	2638	2633	9	7	12	chr1_hap1
r156_hap1_chr1_hap1:45624-49715	1	45624	4091	4088	13	17	20	chr1_hap1
r157_hap1_chr1_hap1:51926-56896	1	51926	4970	4973	21	20	17	chr1_hap1
r158_hap1_chr1_hap1:44501-47141	1	44501	2640	2641	12	7	6	chr1_hap1
r159_hap1_chr1_hap1:52192-57776	1	52192	5584	5579	25	15	20	chr1_hap1
r160_hap1_chr1_hap1:13663-19345	1	13663	5682	5680	16	13	15	chr1_hap1
r161_hap1_chr1_hap1:13657-18069	1	13657	4412	4409	16	7	10	chr1_hap1
r162_hap2_chr1_hap1:45545-50812	2	45545	5267	5274	18	19	12	chr1_hap1
r163_hap1_chr1_hap1:3927-6537	1	3927	2610	2619	11	15	6	chr1_hap1
r164_hap1_chr1_hap1:26898-31986	1	26898	5088	5093	15	18	13	chr1_hap1
r165_hap2_chr1_hap1:44755-50150	2	44755	5395	5393	17	16	18	chr1_hap1
r166_hap1_chr1_hap1:25684-29921	1	25684	4237	4234	11	13	16	chr1_hap1
r167_hap1_chr1_hap1:26355-31820	1	26355	5465	5470	25	18	13	chr1_hap1
r168_hap1_chr1_hap1:25872-31694	1	25872	5822	5810	14	9	21	chr1_hap1
r169_hap1_chr1_hap1:12803-17306	1	12803	4503	4495	18	13	21	chr1_hap1
r170_hap1_chr1_hap1:52593-55111	1	52593	2518	2522	15	10	6	chr1_hap1
r171_hap2_chr1_hap1:12808-15823	2	12808	3015	3010	13	5	10	chr1_hap1
r172_hap2_chr1_hap1:29065-32209	2	29065	3144	3136	13	8	16	chr1_hap1
r173_hap1_chr1_hap1:45707-48257	1	45707	2550	2546	9	6	10	chr1_hap1
r174_hap1_chr1_hap1:26190-30829	1	26190	4639	4640	18	16	15	chr1_hap1
r175_hap1_chr1_hap1:52262-55660	1	52262	3398	3397	14	11	12	chr1_hap1
r176_hap1_chr1_hap1:13787-17142	1	13787	3355	3352	5	9	12	chr1_hap1
r177_hap1_chr1_hap1:52474-55491	1	52474	3017	3020	11	16	13	chr1_hap1
r178_hap2_chr1_hap1:26191-30049	2	26191	3858	3864	25	19	13	chr1_hap1
r179_hap1_chr1_hap1:27772-31258	1	27772	3486	3486	14	10	10	chr1_hap1
r180_hap1_chr1_hap1:7895-10212	1	7895	2317	2306	11	3	14	chr1_hap1
r181_hap1_chr1_hap1:54963-58020	1	54963	3057	3062	16	13	8	chr1_hap1
r182_hap1_chr1_hap1:71453-74200	1	71453	2747	2748	16	9	8	chr1_hap1
r183_hap1_chr1_hap1:13034-17635	1	13034	4601	4606	17	21	16	chr1_hap1
r184_hap1_chr1_hap1:53445-58396	1	53445	4951	4959	18	20	12	chr1_hap1
r185_hap2_chr1_hap1:44883-48160	2	44883	3277	3283	7	12	6	chr1_hap1
r186_hap2_chr1_hap1:45722-49225	2	45722	3503	3506	10	10	7	chr1_hap1
r187_hap1_chr1_hap1:26207-28487	1	26207	2280	2279	6	11	12	chr1_hap1
r188_hap1_chr1_hap1:45249-49344	1	45249	4095	4103	10	10	2	chr1_hap1
r189_hap2_chr1_hap1:27200-31633	2	27200	4433	4429	16	12	16	chr1_hap1
r190_hap2_chr1_hap1:53962-56283	2	53962	2321	2318	13	7	10	chr1_hap1
r191_hap2_chr1_hap1:14116-18525	2	14116	4409	4409	18	11	11	chr1_hap1
r192_hap1_chr1_hap1:55870-58297	1	55870	2427	2426	11	7	8	chr1_hap1
r193_hap2_chr1_hap1:53896-58576	2	53896	4680	4682	29	15	13	chr1_hap1
r194_hap2_chr1_hap1:35193-37358	2	35193	2165	2161	11	7	11	chr1_hap1
r195_hap1_chr1_hap1:25845-29034	1	25845	3189	3195	11	14	8	chr1_hap1
r196_hap1_chr1_hap1:53689-59469	1	53689	5780	5782	26	13	11	chr1_hap1
r197_hap2_chr1_hap1:14339-16603	2	14339	2264	2262	12	4	6	chr1_hap1
r198_hap1_chr1_hap1:52161-54637	1	52161	2476	2472	16	4	8	chr1_hap1
r199_hap1_chr1_hap1:53408-58738	1	53408	5330	5328	25	12	14	chr1_hap1
