read_id	hap	start0	len_ref	len_obs	subs	ins	dels	contig
r102_hap2_chr1_hap1:29304-31690	2	29304	2386	2381	9	4	9	chr1_hap1
r103_hap1_chr1_hap1:73444-77068	1	73444	3624	3624	19	9	9	chr1_hap1
r104_hap1_chr1_hap1:74897-76910	1	74897	2013	2013	7	7	7	chr1_hap1
r105_hap2_chr1_hap1:75017-77022	2	75017	2005	2005	10	7	7	chr1_hap1
r106_hap1_chr1_hap1:41622-43800	1	41622	2178	2180	13	7	5	chr1_hap1
r107_hap1_chr1_hap1:49074-53695	1	49074	4621	4630	31	18	9	chr1_hap1
r108_hap1_chr1_hap1:58677-62667	1	58677	3990	3998	15	21	13	chr1_hap1
r109_hap2_chr1_hap1:50785-56507	2	50785	5722	5722	23	20	20	chr1_hap1
r110_hap1_chr1_hap1:17592-20617	1	17592	3025	3018	15	6	13	chr1_hap1
r111_hap2_chr1_hap1:73585-76339	2	73585	2754	2756	15	11	9	chr1_hap1
r112_hap1_chr1_hap1:73022-78004	1	73022	4982	4984	18	12	10	chr1_hap1
r113_hap1_chr1_hap1:27860-32196	1	27860	4336	4332	12	12	16	chr1_hap1
r114_hap2_chr1_hap1:68-4146	2	68	4078	4083	11	15	10	chr1_hap1
r115_hap1_chr1_hap1:10300-13565	1	10300	3265	3269	8	11	7	chr1_hap1
r116_hap1_chr1_hap1:53466-56083	1	53466	2617	2616	11	8	9	chr1_hap1
r117_hap2_chr1_hap1:10567-13759	2	10567	3192	3190	12	8	10	chr1_hap1
r118_hap1_chr1_hap1:73273-77595	1	73273	4322	4319	22	14	17	chr1_hap1
r119_hap2_chr1_hap1:50791-56194	2	50791	5403	5401	22	15	17	chr1_hap1
r120_hap2_chr1_hap1:28661-31391	2	28661	2730	2729	10	9	10	chr1_hap1
r121_hap1_chr1_hap1:27680-31687	1	27680	4007	3997	21	11	21	chr1_hap1
r122_hap2_chr1_hap1:37397-42556	2	37397	5159	5163	21	16	12	chr1_hap1
r123_hap1_chr1_hap1:48744-53292	1	48744	4548	4557	19	22	13	chr1_hap1
r124_hap2_chr1_hap1:71789-77707	2	71789	5918	5921	26	24	21	chr1_hap1
r125_hap2_chr1_hap1:53225-56662	2	53225	3437	3440	11	8	5	chr1_hap1
r126_hap2_chr1_hap1:58949-64009	2	58949	5060	5065	17	14	9	chr1_hap1
r127_hap1_chr1_hap1:59882-63599	1	59882	3717	3723	10	13	7	chr1_hap1
r128_hap2_chr1_hap1:50152-55191	2	50152	5039	5035	28	11	15	chr1_hap1
r129_hap2_chr1_hap1:28920-32000	2	28920	3080	3078	14	8	10	chr1_hap1
r130_hap1_chr1_hap1:38290-42113	1	38290	3823	3827	11	12	8	chr1_hap1
r131_hap1_chr1_hap1:73731-78174	1	73731	4443	4442	25	11	12	chr1_hap1
r132_hap2_chr1_hap1:49422-54197	2	49422	4775	4779	14	15	11	chr1_hap1
r133_hap1_chr1_hap1:38252-40862	1	38252	2610	2604	9	2	8	chr1_hap1
r134_hap2_chr1_hap1:51070-56322	2	51070	5252	5248	20	13	17	chr1_hap1
r135_hap1_chr1_hap1:49550-54371	1	49550	4821	4817	29	9	13	chr1_hap1
r136_hap2_chr1_hap1:55076-57232	2	55076	2156	2154	4	5	7	chr1_hap1
r137_hap1_chr1_hap1:49350-53164	1	49350	3814	3816	16	13	11	chr1_hap1
r138_hap1_chr1_hap1:72895-77503	1	72895	4608	4606	17	8	10	chr1_hap1
r139_hap2_chr1_hap1:74003-77450	2	74003	3447	3446	18	14	15	chr1_hap1
r140_hap1_chr1_hap1:70986-75867	1	70986	4881	4873	20	12	20	chr1_hap1
r141_hap1_chr1_hap1:61912-64312	1	61912	2400	2396	9	2	6	chr1_hap1
r142_hap1_chr1_hap1:53522-56769	1	53522	3247	3242	12	7	12	chr1_hap1
r143_hap1_chr1_hap1:49360-54615	1	49360	5255	5247	25	10	18	chr1_hap1
r144_hap2_chr1_hap1:39877-43225	2	39877	3348	3363	12	21	6	chr1_hap1
r145_hap2_chr1_hap1:49935-54586	2	49935	4651	4662	19	24	13	chr1_hap1
r146_hap1_chr1_hap1:36680-42651	1	36680	5971	5967	25	14	18	chr1_hap1
r147_hap2_chr1_hap1:10375-12532	2	10375	2157	2158	12	4	3	chr1_hap1
r148_hap2_chr1_hap1:74703-77225	2	74703	2522	2521	15	3	4	chr1_hap1
r149_hap2_chr1_hap1:38910-42976	2	38910	4066	4066	16	9	9	chr1_hap1
r150_hap1_chr1_hap1:61029-64278	1	61029	3249	3248	19	7	8	chr1_hap1
r151_hap1_chr1_hap1:71609-76147	1	71609	4538	4539	19	12	11	chr1_hap1
r152_hap2_chr1_hap1:51714-55765	2	51714	4051	4052	15	12	11	chr1_hap1
r153_hap2_chr1_hap1:49006-53018	2	49006	4012	4011	13	12	13	chr1_hap1
r154_hap2_chr1_hap1:52209-55770	2	52209	3561	3559	15	15	17	chr1_hap1
r155_hap1_chr1_hap1:48751-54627	1	48751	5876	5865	33	13	24	chr1_hap1
r156_hap2_chr1_hap1:71665-74924	2	71665	3259	3258	12	5	6	chr1_hap1
r157_hap1_chr1_hap1:11738-13870	1	11738	2132	2131	12	5	6	chr1_hap1
r158_hap2_chr1_hap1:70748-73738	2	70748	2990	2990	11	8	8	chr1_hap1
r159_hap2_chr1_hap1:70960-73010	2	70960	2050	2050	12	4	4	chr1_hap1
r160_hap2_chr1_hap1:16485-19166	2	16485	2681	2684	14	11	8	chr1_hap1
r161_hap2_chr1_hap1:59947-63293	2	59947	3346	3356	13	13	3	chr1_hap1
r162_hap1_chr1_hap1:59129-61952	1	59129	2823	2821	10	8	10	chr1_hap1
r163_hap1_chr1_hap1:71505-75614	1	71505	4109	4108	21	15	16	chr1_hap1
r164_hap2_chr1_hap1:53839-55855	2	53839	2016	2023	5	10	3	chr1_hap1
r165_hap1_chr1_hap1:37475-43112	1	37475	5637	5643	17	19	13	chr1_hap1
r166_hap2_chr1_hap1:51919-57269	2	51919	5350	5358	26	17	9	chr1_hap1
r167_hap1_chr1_hap1:72235-74249	1	72235	2014	2013	5	5	6	chr1_hap1
r168_hap1_chr1_hap1:51707-54316	1	51707	2609	2609	12	10	10	chr1_hap1
r169_hap2_chr1_hap1:72439-75252	2	72439	2813	2807	21	9	15	chr1_hap1
r170_hap2_chr1_hap1:12040-14308	2	12040	2268	2270	9	10	8	chr1_hap1
r171_hap1_chr1_hap1:16196-18637	1	16196	2441	2436	12	7	12	chr1_hap1
r172_hap1_chr1_hap1:51889-54297	1	51889	2408	2408	12	8	8	chr1_hap1
r173_hap2_chr1_hap1:17997-20228	2	17997	2231	2237	13	11	5	chr1_hap1
r174_hap1_chr1_hap1:51702-55260	1	51702	3558	3560	17	13	11	chr1_hap1
r175_hap1_chr1_hap1:9731-12063	1	9731	2332	2331	6	7	8	chr1_hap1
r176_hap2_chr1_hap1:71155-76522	2	71155	5367	5368	22	20	19	chr1_hap1
r177_hap1_chr1_hap1:1304-4103	1	1304	2799	2806	11	11	4	chr1_hap1
r178_hap2_chr1_hap1:61791-63820	2	61791	2029	2034	12	7	2	chr1_hap1
r179_hap2_chr1_hap1:52340-57288	2	52340	4948	4948	27	11	11	chr1_hap1
r180_hap1_chr1_hap1:38523-43931	1	38523	5408	5408	20	9	9	chr1_hap1
r181_hap1_chr1_hap1:59260-63941	1	59260	4681	4684	18	15	12	chr1_hap1
r182_hap2_chr1_hap1:37205-41960	2	37205	4755	4748	19	12	19	chr1_hap1
r183_hap2_chr1_hap1:39519-41869	2	39519	2350	2356	11	11	5	chr1_hap1
r184_hap1_chr1_hap1:49253-55004	1	49253	5751	5756	26	18	13	chr1_hap1
r185_hap2_chr1_hap1:10058-14457	2	10058	4399	4398	16	12	13	chr1_hap1
r186_hap2_chr1_hap1:52335-55013	2	52335	2678	2682	9	9	5	chr1_hap1
r187_hap1_chr1_hap1:51706-57143	1	51706	5437	5430	18	14	21	chr1_hap1
r188_hap1_chr1_hap1:37987-42542	1	37987	4555	4552	19	10	13	chr1_hap1
r189_hap1_chr1_hap1:49755-55048	1	49755	5293	5292	20	10	11	chr1_hap1
r190_hap2_chr1_hap1:70915-76744	2	70915	5829	5834	24	18	13	chr1_hap1
r191_hap2_chr1_hap1:39969-42885	2	39969	2916	2913	18	9	12	chr1_hap1
r192_hap1_chr1_hap1:27665-32477	1	27665	4812	4818	21	19	13	chr1_hap1
r193_hap2_chr1_hap1:37304-41810	2	37304	4506	4503	11	16	19	chr1_hap1
r194_hap2_chr1_hap1:58847-64297	2	58847	5450	5448	20	21	23	chr1_hap1
r195_hap2_chr1_hap1:11565-14749	2	11565	3184	3183	18	8	9	chr1_hap1
r196_hap1_chr1_hap1:29414-32685	1	29414	3271	3268	10	13	16	chr1_hap1
r197_hap1_chr1_hap1:37205-39473	1	37205	2268	2264	11	8	12	chr1_hap1
r198_hap1_chr1_hap1:49168-53236	1	49168	4068	4078	21	15	5	chr1_hap1
r199_hap2_chr1_hap1:48901-54810	2	48901	5909	5910	29	23	22	chr1_hap1
